"id","name","quality","address","phone","uid","lat","long","type","licence","expiration","administrator","capacity","ages","inspector","subsidiary","facility_id","inspections","inspection_first","inspection_last","inspection_shsi","inspection_complicant","inspection_violation","age_min","age_max"
37681,"Alleghany Highlands YMCA West Early Learning Center",2,"515 E. Pine Street, COVINGTON, VA  24426","(540) 965-9622","37681_f1d09b13e7ba25b03cedcdcdf1992e23",37.789999981313,-79.9849560391088,"Child Day Center","Two Year","Oct. 24, 2023","Ms. Amanda  Marshall",133,"1 month - 12 years 11 months","Monique  Anderson:  (540) 309-2397","Yes",1106844,22,"April 5, 2018","Aug. 4, 2022",7,2,13,0,12
42863,"Allison Huff",NA,"38580 Little Hampton Lane, HAMILTON, VA  20158","(703) 399-5065","42863_6fa3488c8af6fc36e0e9956517af4714",39.170314990529,-77.6680199697931,"Family Day Home","Two Year","Dec. 6, 2024",NA,12,"Birth - 12 years 11 months","Cynthia  Ford:  (703) 479-4679","No",1109376,10,"May 22, 2018","Oct. 18, 2022",0,0,1,0,12
35068,"Alma Lorena Cordova",NA,"6111 Paulonia Road, ALEXANDRIA, VA  22310","(703) 317-0133","35068_7269cd2c16fad15d1e457ccd526cab82",38.7843425566258,-77.0936337938037,"Family Day Home","Two Year","Dec. 15, 2023",NA,12,"2 months - 12 years 11 months","Mark  Davis:  (804) 629-7103","No",1107450,10,"May 14, 2018","Dec. 12, 2022",0,0,2,0,12
47859,"Alondra Sanchez",NA,"19883 Upland Terrace, ASHBURN, VA  20191","(571) 334-3253","47859_cae63feaebe3b743b05ca849fe57e51f",39.0658629820989,-77.4458090110895,"Family Day Home","One Year","Dec. 5, 2023",NA,9,"1 month - 5 years 11 months","Tanya  Johnson:  (571) 423-6392","No",1110309,4,"April 12, 2022","Sept. 12, 2022",0,0,4,0,5
8884,"Alpha Beta Cappa Christian Academy",NA,"7425 Chesapeake Blvd, NORFOLK, VA  23513","(757) 857-5215","8884_efc046067cbd04b248a5102be962f0ee",36.9112650150951,-76.2414160260192,"Child Day Center","Two Year","Feb. 27, 2024","Mr. Ron  Rippetoe",137,"2 years - 12 years 11 months","Christopher  Robinson:  (757) 404-2322","Yes",158350,23,"Feb. 8, 2018","Aug. 24, 2022",10,2,15,2,12
14480,"Alpha-Bet Preschool",2,"10047 Nokesville Road, MANASSAS, VA  20110-4131","(703) 361-8689","14480_30ddf07c07a2226eb5268e4fb02bb37b",38.7475359853113,-77.4997469771187,"Child Day Center","Two Year","Sept. 21, 2023","Ms. Lisa  Olson",50,"3 years - 5 years 11 months","Morgan  Bryson:  (540) 270-0057","No",756526,9,"May 15, 2018","Sept. 12, 2022",0,0,5,3,5
48197,"AlphaBEST @ CCAP",NA,"4169 Pruden Blvd, SUFFOLK, VA  23434","(757) 923-5254","48197_e43a57a400e41268261218924bf07436",36.7850700145518,-76.6440489593167,"Child Day Center","Two Year","Dec. 7, 2024"," Erika  Fitzgerald",81,"4 years - 12 years 11 months","Anita  Drewry:  (757) 404-5261","Yes",1109268,3,"June 7, 2022","Dec. 5, 2022",0,0,2,4,12
45485,"AlphaBEST @ Churchland Academy Elementary",NA,"4061 River Shore Road, PORTSMOUTH, VA  23703","(757) 807-0202","45485_f23895d5e1de72aee219231a8bd13758",36.881705018171,-76.381346032201,"Child Day Center","Two Year","March 2, 2024"," Gwenevere  Hardy",75,"4 years - 12 years 11 months","Arlene  Agustin:  (804) 629-7519","Yes",1108643,12,"Aug. 12, 2019","Oct. 20, 2022",5,0,7,4,12
45484,"AlphaBEST @ Churchland Elementary",NA,"5601 Michael Lane, PORTSMOUTH, VA  23703","(757) 807-0202","45484_faf9f0e508ea500ea8dd56c2ce9b170e",36.8580810012566,-76.38424700889,"Child Day Center","Two Year","March 2, 2024"," Laquita  Reese",75,"4 years - 12 years ","Arlene  Agustin:  (804) 629-7519","Yes",1108642,10,"March 2, 2020","Oct. 20, 2022",4,0,6,4,12
45481,"AlphaBEST @ Churchland Primary Elementary",NA,"5700 Hedgerow Lane, PORTSMOUTH, VA  23703","(757) 807-0279","45481_5a232f0999bc0af5ffda2c92a9343930",36.8907729801213,-76.3848139608208,"Child Day Center","Two Year","March 2, 2024"," Larry  Roberts",75,"4 years - 12 years ","Arlene  Agustin:  (804) 629-7519","Yes",1108639,12,"Aug. 12, 2019","Oct. 17, 2022",5,0,9,4,12
47548,"AlphaBEST @ Elephant's Fork Elementary",NA,"2316 William Reid Dr, SUFFOLK, VA  23434","(757) 636-3013","47548_dfdb504a17fce4d853cecf89c83532c9",36.7664110179834,-76.5889620020003,"Child Day Center","Two Year","March 26, 2024","Ms Shantoya  Drew",100,"4 years - 12 years 11 months","Anita  Drewry:  (757) 404-5261","Yes",1109172,6,"Sept. 16, 2021","Jan. 9, 2023",2,0,2,4,12
46539,"AlphaBEST @ Hillpoint Elementary",NA,"1101 Hillpoint Road, SUFFOLK, VA  23434","(757) 635-6112","46539_748a868893b109dbc5a37cb3976dfcfc",36.7752670016025,-76.5633419605733,"Child Day Center","Two Year","March 3, 2023"," Raymel  Menefee",100,"4 years - 12 years 11 months","Anita  Drewry:  (757) 404-5261","Yes",1108866,10,"Sept. 2, 2020","Dec. 17, 2021",4,0,3,4,12
45482,"AlphaBEST @ Hodges Manor Elementary",NA,"1201 Cherokee Road, PORTSMOUTH, VA  23701","(757) 807-0312","45482_2be6596e8de3fc8621294c9af9a402ad",36.814682985104,-76.3841109706015,"Child Day Center","Two Year","March 2, 2024"," Brenda  King",75,"4 years - 12 years ","Christopher  Robinson:  (757) 404-2322","Yes",1108640,8,"Aug. 12, 2019","Jan. 31, 2022",3,0,4,4,12
45487,"AlphaBEST @ Lakeview Elementary",NA,"1300 Horne Avenue, PORTSMOUTH, VA  23701","(757) 807-0594","45487_fc87f2ad5b007f242721bf7e5d8decee",36.798261998593,-76.3715540414544,"Child Day Center","Two Year","March 2, 2024"," Brenda  King",75,"4 years - 12 years 11 months","Christopher  Robinson:  (757) 404-2322","Yes",1108645,8,"Aug. 12, 2019","Jan. 31, 2022",3,0,7,4,12
46540,"AlphaBEST @ Nansemond Parkway Elementary",NA,"3012 Nansemond Parkway, SUFFOLK, VA  23434","(757) 636-8833","46540_c38e57775c93d2c34fc1a4779783ac1a",36.7952559966572,-76.5247390216797,"Child Day Center","Two Year","March 3, 2023"," Raymel  Menefee",100,"4 years - 12 years 11 months","Anita  Drewry:  (757) 404-5261","Yes",1108867,6,"Sept. 2, 2020","Jan. 26, 2022",2,0,3,4,12
46535,"AlphaBEST @ Northern Shores Elementary",NA,"6701 Respass Beach Road, SUFFOLK, VA  23435","(757) 636-6761","46535_518bc7e345907354e57d52581edc3b33",36.890696998169,-76.4128500020191,"Child Day Center","Two Year","March 3, 2023"," Raymel  Mentee",100,"4 years - 12 years 11 months","Anita  Drewry:  (757) 404-5261","Yes",1108862,7,"Sept. 2, 2020","June 2, 2022",2,0,2,4,12
45486,"AlphaBEST @ Park View Elementary",NA,"260 Elm Avenue, PORTSMOUTH, VA  23704","(757) 807-0667","45486_ce136736aab6555a88f2036c74ae96ec",36.8396629844046,-76.3136650139064,"Child Day Center","Two Year","March 2, 2024"," Larry  Roberts",75,"4 years - 12 years ","Kimberly  Sampson:  (757) 354-7307","Yes",1108644,12,"Aug. 16, 2019","Nov. 23, 2022",4,2,6,4,12
45480,"AlphaBEST @ Simonsdale Elementary",NA,"4841 Clifford Street, PORTSMOUTH, VA  23701","(757) 807-0869","45480_8fbc771afaeef80e37a77972566d117f",36.8264430048067,-76.3669520413349,"Child Day Center","Two Year","March 2, 2024"," Brenda  King",75,"4 years - 12 years ","Christopher  Robinson:  (757) 404-2322","Yes",1108638,10,"Aug. 12, 2019","Jan. 31, 2022",4,0,6,4,12
46531,"AlphaBEST @ Southwestern Elementary",NA,"150 Pioneer Road, SUFFOLK, VA  23437","(757) 635-1338","46531_af1b3075d01a3eee36b72f1d3aad3e12",36.6905799818647,-76.7419270410863,"Child Day Center","Two Year","March 3, 2023"," Laura  Taylor",100,"4 years - 12 years 11 months","Melinda  Popkin:  (757) 802-5281","Yes",1108858,7,"Sept. 2, 2020","Feb. 28, 2022",3,0,2,4,12
45490,"AlphaBEST @ Victory Elementary",NA,"2828 Greenwood Drive, PORTSMOUTH, VA  23701",NA,"45490_6ce4be69020d0911218bd2f7e6a56176",36.8073269849677,-76.3363880181389,"Child Day Center","Two Year","March 2, 2024"," Brenda  King",75,"5 years - 12 years 11 months","Christopher  Robinson:  (757) 404-2322","Yes",1108648,10,"Aug. 12, 2019","Jan. 31, 2022",4,0,5,5,12
41309,"AlphaBEST at  Pattie Elementary",NA,"16125 Dumfries Road, DUMFRIES, VA  22026","(703) 453-7139","41309_5fe754123fded4938403e2ec28488e09",38.6055158677537,-77.3486817802064,"Child Day Center","Two Year","Oct. 5, 2023"," April  Manuel",75,"5 years - 12 years 11 months","Sharon  Allen:  (540) 272-2941","Yes",1107817,19,"Feb. 21, 2018","Oct. 31, 2022",9,0,7,5,12
41384,"AlphaBEST at  Round Elementary",NA,"10100 Hasting Drive, MANASSAS, VA  20110","(571) 633-0536","41384_21141239abb728adf861bcb50850fbe0",38.7353670125526,-77.4975140381127,"Child Day Center","Two Year","Oct. 16, 2024"," Ashley  Ferrell",45,"5 years - 12 years 11 months","Shawanda  Henderson:  (540) 216-1434","Yes",1107837,17,"May 29, 2018","Aug. 29, 2022",8,0,1,5,12
41254,"AlphaBEST at  Williams Elementary",NA,"3100 Panther Pride Drive, DUMFRIES, VA  22026","(703) 453-7141","41254_93642d70f4b94af7da63c38515f8b6a5",38.5923638653906,-77.3043729445452,"Child Day Center","Two Year","Nov. 20, 2024"," Bonnie  Wells",105,"5 years - 12 years 11 months","Morgan  Bryson:  (540) 270-0057","Yes",1107769,17,"May 30, 2018","Nov. 1, 2022",8,0,0,5,12
41248,"AlphaBEST at Alvey Elementary",NA,"5300 Waverly Farm Drive, HAYMARKET, VA  20169","(571) 261-3997","41248_a5365560609cf8b7e932c2bf4e583ac0",38.8419413188668,-77.6545174781487,"Child Day Center","Two Year","Sept. 10, 2023"," Denena  Jackson",75,"5 years - 12 years 11 months","Keesha  Minor:  (540) 340-2672","Yes",1107763,16,"Feb. 26, 2018","Sept. 26, 2022",8,0,3,5,12
42296,"AlphaBEST at Baldwin Elementary",NA,"1978 Eagle Way, MANASSAS, VA  20110","(571) 585-0571","42296_3ae352c06c48fca66bdbe3ae17c4c78a",38.7490790098668,-77.4687679658964,"Child Day Center","Two Year","Feb. 28, 2023"," Roxana  Funes",90,"5 years - 12 years 11 months","Keesha  Minor:  (540) 340-2672","Yes",1108102,15,"May 23, 2018","Sept. 29, 2022",7,0,2,5,12
41280,"AlphaBEST at Belmont Elementary",NA,"751 Norwood Lane, WOODBRIDGE, VA  22191","(703) 490-2185","41280_4d01ad7d56d70d6acb612ca16e6279e5",38.6570291168322,-77.2390585566121,"Child Day Center","Two Year","Oct. 25, 2023"," Perwin  Al Hakeen",50,"5 years - 12 years 11 months","Stephanie  Reed:  (540) 272-6558","Yes",1107794,15,"April 18, 2018","Sept. 13, 2022",7,0,4,5,12
41272,"AlphaBEST at Bennett Elementary",NA,"8800 Old Dominion Drive, MANASSAS, VA  20110","(703) 453-7717","41272_2295296a158ce8b2a164bfa8400c826c",38.7281165405773,-77.4633328884204,"Child Day Center","Two Year","Dec. 10, 2023"," Wendy  Reyes",75,"5 years - 12 years 11 months","Cathy  Aylor:  (540) 222-6352","Yes",1107786,16,"Sept. 28, 2018","Dec. 13, 2021",7,1,2,5,12
41255,"AlphaBEST at Buckland Mills Elementary",NA,"10511 Wharfdale Place, GAINESVILLE, VA  20155","(703) 453-7110","41255_0533f8736d945ce4c18fefdc6fbb4e40",38.7985609885299,-77.6362958073785,"Child Day Center","Two Year","Oct. 10, 2024"," Ryeisa  Lightfoot-Andrews",105,"5 years - 12 years 11 months","Stephanie  Reed:  (540) 272-6558","Yes",1107770,16,"April 9, 2018","Sept. 8, 2022",7,1,2,5,12
41261,"AlphaBEST at Cedar Point Elementary",NA,"12601 Braemar Parkway, BRISTOW, VA  20136","(703) 453-7115","41261_d06af94e9cacf6dc8145ceb84275d46d",38.7342561170153,-77.5713389914349,"Child Day Center","Two Year","Feb. 28, 2023"," Dan  Munsayac",90,"5 years - 12 years 11 months","Cathy  Aylor:  (540) 222-6352","Yes",1107776,18,"April 23, 2018","Sept. 28, 2022",8,0,4,5,12
41263,"AlphaBEST at Chris Yung Elementary School",NA,"12612 Foglight Way, BRISTOW, VA  20136","(703) 453-7106","41263_d3e7751b0d634c664ccc2e020d7d6dae",38.7744576524824,-77.5710913061961,"Child Day Center","Two Year","Oct. 20, 2024"," Renu  Joshi",105,"5 years - 12 years 11 months","Morgan  Bryson:  (540) 270-0057","Yes",1107778,19,"April 19, 2018","Oct. 14, 2022",9,0,6,5,12
41322,"AlphaBEST at Coles Elementary",NA,"7405 Hoadly Road, MANASSAS, VA  20112","(703) 791-5691","41322_421dcd751eef2f93b26b779b8205a7ae",38.6588225507451,-77.4291637248495,"Child Day Center","Two Year","Sept. 25, 2023"," Shaquila  Jackson",50,"5 years - 12 years 11 months","Keesha  Minor:  (540) 340-2672","Yes",1107818,16,"March 20, 2018","Oct. 3, 2022",8,0,5,5,12
43768,"AlphaBEST at Covington-Harper Elementary",NA,"2500 River Heritage Boulavard, DUMFRIES, VA  22026","(571) 320-4403","43768_bb9f2d918404c705cea7e8ec16d4b4d1",38.5713453211688,-77.2873962378536,"Child Day Center","Two Year","Feb. 24, 2024"," Aja  Brown-Purnell",100,"5 years 11 months - 12 years","Shawanda  Henderson:  (540) 216-1434","Yes",1108223,22,"Jan. 25, 2018","Oct. 19, 2022",10,0,2,5,12
41274,"AlphaBEST at Dale City Elementary",NA,"14450 Brook Drive, WOODBRIDGE, VA  22193","(703) 453-7113","41274_e8a74cad123c9fca7815e4f403de0b63",38.6365332680924,-77.3137761826225,"Child Day Center","Two Year","Oct. 19, 2023"," Alice  Allen",75,"5 years - 12 years 11 months","Shawanda  Henderson:  (540) 216-1434","Yes",1107788,19,"May 31, 2018","May 11, 2021",9,0,2,5,12
41251,"AlphaBEST at Dumfries Elementary",NA,"3990 Cameron Street, DUMFRIES, VA  22026","(703) 216-0381","41251_63aede40017f8a5649175cdf351c75ce",38.5681787638777,-77.3311523708194,"Child Day Center","Two Year","Feb. 28, 2023","Ms. Laytoria  Rutherford",45,"5 years - 12 years 11 months","Stephanie  Reed:  (540) 272-6558","Yes",1107766,17,"March 27, 2018","Sept. 21, 2022",8,0,3,5,12
41267,"AlphaBEST at Ellis Elementary",NA,"10400 Kim Grahm Lane, MANASSAS, VA  20109","(703) 365-0223","41267_61de4d5e45476a0ee89bc01840f96c66",38.7668105907584,-77.5081148825158,"Child Day Center","Two Year","April 20, 2023","Ms. Laytoria  Rutherford",75,"5 years - 12 years 11 months","Shawanda  Henderson:  (540) 216-1434","Yes",1107781,17,"Dec. 9, 2020","Oct. 3, 2022",8,0,1,5,12
41299,"AlphaBEST at Enterprise Elementary",NA,"13900 Lindendale Road, WOODBRIDGE, VA  22193","(703) 590-3240","41299_180c511a10f4861ea54b037065e3e482",38.6511810629867,-77.3612130607298,"Child Day Center","Two Year","May 20, 2023"," Laytoria  Rutherford",50,"5 years - 12 years 11 months","Angela  Dudek:  (804) 629-8167","Yes",1107811,12,"April 19, 2018","Nov. 16, 2022",6,0,3,5,12
45498,"AlphaBEST at Featherstone Elementary",NA,"14805 Blackburn Road, WOODBRIDGE, VA  22191","(703) 232-2883","45498_55c582d4fae27c7b995b82cb3632d0b2",38.6307673988076,-77.2665877441254,"Child Day Center","Two Year","Feb. 5, 2024"," Bernice  Boateng",60,"5 years 11 months - 12 years","Sharon  Allen:  (540) 272-2941","Yes",1108656,15,"Aug. 6, 2019","Dec. 12, 2022",6,0,2,5,12
41275,"AlphaBEST at Fitzgerald Elementary",NA,"15500 Benita Fitzgerald Drive, WOODBRIDGE, VA  22193","(703) 453-7116","41275_e34f335884f6eebe70171fd5da478c8d",38.6172680922864,-77.3096746659417,"Child Day Center","Two Year","Oct. 25, 2024"," June  Johnson",105,"5 years - 12 years 11 months","Shawanda  Henderson:  (540) 216-1434","Yes",1107789,19,"June 5, 2018","Aug. 31, 2022",9,0,1,5,12
41256,"AlphaBEST at Glenkirk Elementary",NA,"8584 Sedge Wren Drive, GAINESVILLE, VA  20155","(703) 753-9642","41256_12bd70f72b671fc34cb8bc92d16b6d5f",38.7691769696629,-77.6163970016019,"Child Day Center","Two Year","April 15, 2023"," Jennifer  Madison",90,"5 years - 12 years 11 months","Shawanda  Henderson:  (540) 216-1434","Yes",1107771,21,"April 16, 2018","Sept. 28, 2022",10,0,3,5,12
41247,"AlphaBEST at Gravely Elementary",NA,"4670 Waverly Farm Drive, HAYMARKET, VA  20169","(571) 248-4741","41247_b7178332985c1beac7a6a3438f4ad2df",38.8593169622399,-77.6457086846445,"Child Day Center","Two Year","Oct. 20, 2023"," Perwin  Al Hakeem",105,"5 years - 12 years 11 months","Sharon  Allen:  (540) 272-2941","Yes",1107762,19,"March 29, 2018","Dec. 5, 2022",9,0,5,5,12
41249,"AlphaBEST at Haymarket Elementary",NA,"15500 Learning Lane, HAYMARKET, VA  20169","(703) 753-7712","41249_814b44666f2cd18da37912116ed29703",38.8064514607221,-77.6513670560212,"Child Day Center","Two Year","March 15, 2023","Ms. Brandi  Swithenbank",105,"5 years - 12 years 11 months","Morgan  Bryson:  (540) 270-0057","Yes",1107764,15,"April 24, 2018","July 26, 2022",7,0,2,5,12
45497,"AlphaBEST at John Jenkins Elementary",NA,"4060 Prince William Parkway, WOODBRIDGE, VA  22192","(571) 395-0265","45497_decf0d10b4c379d5051882967c4b9883",38.6678572784494,-77.331248930344,"Child Day Center","Two Year","March 3, 2024"," Britnee  Bryant",60,"5 years - 12 years 11 months","Morgan  Bryson:  (540) 270-0057","Yes",1108655,15,"Aug. 21, 2019","Aug. 30, 2022",6,0,4,5,12
41300,"AlphaBEST at Kerrydale Elementary",NA,"13199 Kerrydale Road, WOODBRIDGE, VA  22193","(703) 453-7133","41300_38676effe13badfe3d6dac0720248dfb",38.6680221504849,-77.3451704333281,"Child Day Center","Two Year","Dec. 15, 2023"," Samantha  Webb",75,"5 years - 12 years 11 months","Shawanda  Henderson:  (540) 216-1434","Yes",1107812,19,"April 19, 2018","Oct. 4, 2022",9,0,1,5,12
43881,"AlphaBEST at Kilby Elementary",NA,"1800 Horner Road, WOODBRIDGE, VA  22191","(703) 453-7126","43881_fad52d3a950e332fcc666c48249565ef",38.6583593667757,-77.2690166520276,"Child Day Center","Two Year","Feb. 22, 2024"," Geralynn  Otero",75,"5 years - 12 years 11 months","Keesha  Minor:  (540) 340-2672","Yes",1108257,15,"Feb. 12, 2018","June 6, 2022",7,1,6,5,12
41301,"AlphaBEST at King Elementary",NA,"13224 Nickleson Drive, WOODBRIDGE, VA  22193","(703) 453-7548","41301_4dbea4e7c53d0d39b1c490f9ffa4ba67",38.6677595035489,-77.3800404078234,"Child Day Center","Two Year","Oct. 7, 2024"," Courtney  Bigbee",105,"5 years - 12 years 11 months","Cathy  Aylor:  (540) 222-6352","Yes",1107813,12,"May 31, 2018","Sept. 13, 2022",6,0,6,5,12
41279,"AlphaBEST at Lake Ridge Elementary",NA,"11970 Hedges Run Drive, WOODBRIDGE, VA  22192","(703) 453-7130","41279_57452af1bb80aa88c3ae1b85db388d54",38.6961367301159,-77.3121101117284,"Child Day Center","Two Year","Sept. 25, 2023"," Riffat  Nawaz",75,"5 years - 12 years 11 months","Shawanda  Henderson:  (540) 216-1434","Yes",1107793,19,"April 16, 2018","Oct. 3, 2022",9,0,2,5,12
41277,"AlphaBEST at Leesylvania Elementary",NA,"15800 Neabsco Road, WOODBRIDGE, VA  22191","(703) 453-7544","41277_ad1a97787b6a1eb6dfd4461ec13be8a2",38.6044577782063,-77.2840010641534,"Child Day Center","Two Year","April 25, 2024"," Rachael  Nolte",75,"5 years - 12 years 11 months","Sharon  Allen:  (540) 272-2941","Yes",1107791,19,"March 7, 2018","Oct. 31, 2022",9,0,4,5,12
41273,"AlphaBEST at Marshall",NA,"12505 Kahns Road, MANASSAS, VA  20112","(703) 453-7131","41273_f18bb31070e391c4657474c29a17037c",38.6811536171851,-77.4204178794382,"Child Day Center","Two Year","May 15, 2024"," Destiny  Stark",105,"5 years - 12 years 11 months","Stephanie  Reed:  (540) 272-6558","Yes",1107787,23,"Jan. 26, 2018","Oct. 31, 2022",11,0,1,5,12
41298,"AlphaBEST at Marumsco Hills Elementary",NA,"14100 Page Street, WOODBRIDGE, VA  22191","(703) 453-7124","41298_7b432e7d7416ef621112232c4ff153a7",38.6458558303518,-77.2812533086544,"Child Day Center","Two Year","Oct. 10, 2024"," Geralynn  Otero",50,"5 years - 12 years 11 months","Sharon  Allen:  (540) 272-2941","Yes",1107810,19,"April 11, 2018","Oct. 19, 2022",9,0,2,5,12
41308,"AlphaBEST at McAuliffe Elementary",NA,"13540 Princedale Drive, WOODBRIDGE, VA  22193","(703) 453-7546","41308_88f3a001d2b923791e71fae3f9a3b313",38.6500220553251,-77.3773090808547,"Child Day Center","Two Year","Feb. 28, 2024"," Jamileth  Cadogan",75,"5 years - 12 years 11 months","Sharon  Allen:  (540) 272-2941","Yes",1107816,19,"July 16, 2018","Dec. 12, 2022",9,0,7,5,12
41252,"AlphaBEST at Montclair Elementary",NA,"4920 Tallowwood Drive, DUMFRIES, VA  22192","(703) 453-7109","41252_05937c7ff5db0097da2e8671ea3adef2",38.6259367403695,-77.358017124868,"Child Day Center","Two Year","Dec. 10, 2023"," Venus  Bigsby",75,"5 years - 12 years 11 months","Angela  Dudek:  (804) 629-8167","Yes",1107767,16,"June 4, 2018","Nov. 14, 2022",8,0,6,5,12
41323,"AlphaBEST at Neabsco Elementary",NA,"3800 Cordell Avenue, WOODBRIDGE, VA  22193","(703) 453-7111","41323_089e1cfd40cb70a0365dfc3797a60f99",38.6255678947203,-77.3248111257911,"Child Day Center","Two Year","Dec. 15, 2023"," April  Manuel",75,"5 years - 12 years 11 months","Angela  Dudek:  (804) 629-8167","Yes",1107819,22,"May 29, 2018","Dec. 12, 2022",10,0,1,5,12
41244,"AlphaBEST at Nokesville Elementary School",NA,"12375 Aden Road, NOKESVILLE, VA  20181","(571) 781-3104","41244_6c63672d7c7010942b631668160b9494",38.6882622254492,-77.5684707041683,"Child Day Center","Two Year","Dec. 17, 2024"," Ashley  Ferrell",75,"5 years - 12 years 11 months","Cathy  Aylor:  (540) 222-6352","Yes",1107759,17,"April 18, 2018","Dec. 16, 2022",8,0,3,5,12
41282,"AlphaBEST at Occoquan Elementary",NA,"12915 Occoquan Road, WOODBRIDGE, VA  22192","(703) 453-7122","41282_49fb4339d834f96abff4c54f33a7cfd0",38.6717821465208,-77.2597090514655,"Child Day Center","Two Year","April 10, 2024"," Thea  Johnson",50,"5 years - 12 years 11 months","Cathy  Aylor:  (540) 222-6352","Yes",1107796,17,"March 7, 2018","Sept. 29, 2022",8,0,0,5,12
41291,"AlphaBEST at Old Bridge Elementary",NA,"3051 Old Bridge Road, WOODBRIDGE, VA  22192","(703) 453-7129","41291_b23d3834dfb231fbec59e3b7ebef4a51",38.6826885532041,-77.3053877415626,"Child Day Center","Two Year","Feb. 28, 2023"," Leandra  Jackson",75,"5 years - 12 years 11 months","Shawanda  Henderson:  (540) 216-1434","Yes",1107805,17,"March 14, 2018","Oct. 3, 2022",9,0,3,5,12
